,bakar,bakarac,baska,brgud,bribir,crikvenica,delnice,drazice,fuzine,grobnik,hreljin,jadranovo,kastav,klana,klenovica,krasica,lipa,lovran,matulji,medveja,omisalj,opatija,rijeka,rubesi,selce,veprinac,vrata
2020-07-13 15:30:00,26.0,26.0,26.0,27.0,27.0,26.0,24.0,26.0,24.0,25.0,26.0,26.0,18.0,18.0,26.0,26.0,25.0,26.0,18.0,26.0,26.0,25.0,26.0,18.0,26.0,26.0,24.0
2020-07-13 17:30:00,25.0,25.0,26.0,25.0,25.0,25.0,24.0,25.0,24.0,24.0,25.0,25.0,18.0,18.0,26.0,25.0,24.0,25.0,18.0,25.0,25.0,25.0,25.0,18.0,25.0,25.0,24.0
2020-07-13 19:30:00,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,25.0,16.0,16.0,25.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,25.0,24.0,24.0
2020-07-13 21:30:00,24.0,24.0,25.0,24.0,24.0,24.0,19.0,24.0,19.0,18.0,24.0,24.0,13.0,13.0,25.0,24.0,18.0,24.0,13.0,24.0,24.0,24.0,24.0,13.0,24.0,24.0,19.0
2020-07-13 23:30:00,24.0,24.0,24.0,23.0,23.0,24.0,14.0,24.0,14.0,14.0,24.0,24.0,12.0,12.0,24.0,24.0,14.0,24.0,12.0,24.0,24.0,16.0,24.0,12.0,24.0,24.0,14.0
2020-07-14 01:30:00,19.0,19.0,24.0,18.0,18.0,24.0,14.0,19.0,14.0,13.0,19.0,24.0,12.0,12.0,24.0,19.0,13.0,19.0,12.0,19.0,19.0,15.0,19.0,12.0,24.0,19.0,14.0
2020-07-14 03:30:00,17.0,17.0,24.0,17.0,17.0,24.0,12.0,17.0,12.0,11.0,17.0,24.0,12.0,12.0,24.0,17.0,11.0,17.0,12.0,17.0,17.0,14.0,17.0,12.0,24.0,17.0,12.0
2020-07-14 05:30:00,16.0,16.0,19.0,16.0,16.0,18.0,10.0,16.0,10.0,10.0,16.0,18.0,11.0,11.0,19.0,16.0,10.0,16.0,11.0,16.0,16.0,13.0,16.0,11.0,18.0,16.0,10.0
2020-07-14 07:30:00,17.0,17.0,18.0,17.0,17.0,19.0,12.0,17.0,12.0,13.0,17.0,19.0,13.0,13.0,18.0,17.0,13.0,17.0,13.0,17.0,17.0,15.0,17.0,13.0,19.0,17.0,12.0
2020-07-14 09:30:00,24.0,24.0,24.0,24.0,24.0,25.0,18.0,24.0,18.0,19.0,24.0,25.0,16.0,16.0,24.0,24.0,19.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,25.0,24.0,18.0
2020-07-14 11:30:00,24.0,24.0,25.0,24.0,24.0,28.0,24.0,24.0,24.0,24.0,24.0,28.0,16.0,16.0,25.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,28.0,24.0,24.0
2020-07-14 13:30:00,25.0,25.0,25.0,26.0,26.0,29.0,24.0,25.0,24.0,24.0,25.0,29.0,17.0,17.0,25.0,25.0,24.0,25.0,17.0,25.0,25.0,24.0,25.0,17.0,29.0,25.0,24.0
2020-07-14 15:30:00,25.0,25.0,26.0,26.0,26.0,26.0,24.0,25.0,24.0,24.0,25.0,26.0,17.0,17.0,26.0,25.0,24.0,25.0,17.0,25.0,25.0,24.0,25.0,17.0,26.0,25.0,24.0
2020-07-14 17:30:00,25.0,25.0,26.0,25.0,25.0,25.0,24.0,25.0,24.0,25.0,25.0,25.0,18.0,18.0,26.0,25.0,25.0,25.0,18.0,25.0,25.0,24.0,25.0,18.0,25.0,25.0,24.0
2020-07-14 19:30:00,25.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,25.0,25.0,25.0,17.0,17.0,25.0,25.0,25.0,25.0,17.0,25.0,25.0,24.0,25.0,17.0,25.0,25.0,24.0
2020-07-14 21:30:00,24.0,24.0,25.0,24.0,24.0,24.0,18.0,24.0,18.0,19.0,24.0,24.0,14.0,14.0,25.0,24.0,19.0,24.0,14.0,24.0,24.0,19.0,24.0,14.0,24.0,24.0,18.0
2020-07-14 23:30:00,24.0,24.0,24.0,18.0,18.0,24.0,13.0,24.0,13.0,14.0,24.0,24.0,12.0,12.0,24.0,24.0,14.0,24.0,12.0,24.0,24.0,16.0,24.0,12.0,24.0,24.0,13.0
2020-07-15 01:30:00,24.0,24.0,24.0,18.0,18.0,24.0,12.0,24.0,12.0,12.0,24.0,24.0,10.0,10.0,24.0,24.0,12.0,24.0,10.0,24.0,24.0,15.0,24.0,10.0,24.0,24.0,12.0
2020-07-15 03:30:00,24.0,24.0,24.0,14.0,14.0,24.0,11.0,24.0,11.0,11.0,24.0,24.0,9.0,9.0,24.0,24.0,11.0,24.0,9.0,24.0,24.0,14.0,24.0,9.0,24.0,24.0,11.0
2020-07-15 05:30:00,19.0,19.0,24.0,13.0,13.0,19.0,10.0,19.0,10.0,10.0,19.0,19.0,8.0,8.0,24.0,19.0,10.0,19.0,8.0,19.0,19.0,13.0,19.0,8.0,19.0,19.0,10.0
2020-07-15 07:30:00,24.0,24.0,24.0,15.0,15.0,24.0,12.0,24.0,12.0,12.0,24.0,24.0,11.0,11.0,24.0,24.0,12.0,24.0,11.0,24.0,24.0,15.0,24.0,11.0,24.0,24.0,12.0
2020-07-15 09:30:00,25.0,25.0,25.0,24.0,24.0,24.0,18.0,25.0,18.0,18.0,25.0,24.0,16.0,16.0,25.0,25.0,18.0,25.0,16.0,25.0,25.0,24.0,25.0,16.0,24.0,25.0,18.0
2020-07-15 11:30:00,25.0,25.0,26.0,27.0,27.0,26.0,24.0,25.0,24.0,25.0,25.0,26.0,19.0,19.0,26.0,25.0,25.0,25.0,19.0,25.0,25.0,24.0,25.0,19.0,26.0,25.0,24.0
2020-07-15 13:30:00,26.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,24.0,24.0,26.0,26.0,25.0,26.0,24.0,26.0,26.0,25.0,26.0,24.0,25.0,26.0,25.0
2020-07-15 15:30:00,27.0,27.0,27.0,26.0,26.0,27.0,26.0,27.0,26.0,26.0,27.0,27.0,24.0,24.0,27.0,27.0,26.0,27.0,24.0,27.0,27.0,25.0,27.0,24.0,27.0,27.0,26.0
2020-07-15 17:30:00,26.0,26.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,24.0,24.0,27.0,26.0,27.0,26.0,24.0,26.0,26.0,26.0,26.0,24.0,26.0,26.0,26.0
2020-07-15 19:30:00,26.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,18.0,18.0,26.0,26.0,26.0,26.0,18.0,26.0,26.0,26.0,26.0,18.0,25.0,26.0,25.0
2020-07-15 21:30:00,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,24.0,25.0,24.0,25.0,17.0,17.0,25.0,24.0,25.0,24.0,17.0,24.0,24.0,25.0,24.0,17.0,25.0,24.0,24.0
2020-07-15 23:30:00,19.0,19.0,25.0,19.0,19.0,24.0,19.0,19.0,19.0,19.0,19.0,24.0,15.0,15.0,25.0,19.0,19.0,19.0,15.0,19.0,19.0,19.0,19.0,15.0,24.0,19.0,19.0
2020-07-16 01:30:00,19.0,19.0,24.0,14.0,14.0,19.0,17.0,19.0,17.0,16.0,19.0,19.0,13.0,13.0,24.0,19.0,16.0,19.0,13.0,19.0,19.0,17.0,19.0,13.0,19.0,19.0,17.0
2020-07-16 03:30:00,19.0,19.0,24.0,14.0,14.0,18.0,15.0,19.0,15.0,14.0,19.0,18.0,13.0,13.0,24.0,19.0,14.0,19.0,13.0,19.0,19.0,15.0,19.0,13.0,18.0,19.0,15.0
2020-07-16 05:30:00,19.0,19.0,24.0,13.0,13.0,17.0,14.0,19.0,14.0,12.0,19.0,17.0,13.0,13.0,24.0,19.0,12.0,19.0,13.0,19.0,19.0,14.0,19.0,13.0,17.0,19.0,14.0
2020-07-16 07:30:00,19.0,19.0,25.0,15.0,15.0,18.0,13.0,19.0,13.0,14.0,19.0,18.0,14.0,14.0,25.0,19.0,14.0,19.0,14.0,19.0,19.0,15.0,19.0,14.0,18.0,19.0,13.0
2020-07-16 09:30:00,25.0,25.0,24.0,19.0,19.0,24.0,15.0,25.0,15.0,16.0,25.0,24.0,18.0,18.0,24.0,25.0,16.0,25.0,18.0,25.0,25.0,18.0,25.0,18.0,24.0,25.0,15.0
2020-07-16 11:30:00,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,25.0,19.0,26.0,25.0,25.0,25.0,25.0,26.0,19.0,26.0,25.0,26.0,26.0,24.0,26.0,25.0,25.0,26.0,25.0
2020-07-16 13:30:00,26.0,26.0,26.0,28.0,28.0,32.0,25.0,26.0,25.0,25.0,26.0,32.0,25.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,25.0,26.0,25.0,32.0,26.0,25.0
2020-07-16 15:30:00,25.0,25.0,27.0,27.0,27.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,18.0,18.0,27.0,25.0,26.0,25.0,18.0,25.0,25.0,26.0,25.0,18.0,25.0,25.0,25.0
2020-07-16 17:30:00,24.0,24.0,27.0,28.0,28.0,26.0,24.0,24.0,24.0,27.0,24.0,26.0,18.0,18.0,27.0,24.0,27.0,24.0,18.0,24.0,24.0,26.0,24.0,18.0,26.0,24.0,24.0
2020-07-16 19:30:00,25.0,25.0,26.0,26.0,26.0,26.0,24.0,25.0,24.0,26.0,25.0,26.0,14.0,14.0,26.0,25.0,26.0,25.0,14.0,25.0,25.0,25.0,25.0,14.0,26.0,25.0,24.0
2020-07-16 21:30:00,25.0,25.0,25.0,25.0,25.0,26.0,18.0,25.0,18.0,24.0,25.0,26.0,14.0,14.0,25.0,25.0,24.0,25.0,14.0,25.0,25.0,24.0,25.0,14.0,26.0,25.0,18.0
2020-07-16 23:30:00,24.0,24.0,25.0,25.0,25.0,25.0,17.0,24.0,17.0,18.0,24.0,25.0,13.0,13.0,25.0,24.0,18.0,24.0,13.0,24.0,24.0,24.0,24.0,13.0,25.0,24.0,17.0
2020-07-17 01:30:00,25.0,25.0,25.0,17.0,17.0,24.0,16.0,25.0,16.0,17.0,25.0,24.0,13.0,13.0,25.0,25.0,17.0,25.0,13.0,25.0,25.0,19.0,25.0,13.0,24.0,25.0,16.0
2020-07-17 03:30:00,25.0,25.0,25.0,15.0,15.0,24.0,15.0,25.0,15.0,17.0,25.0,24.0,13.0,13.0,25.0,25.0,17.0,25.0,13.0,25.0,25.0,17.0,25.0,13.0,24.0,25.0,15.0
2020-07-17 05:30:00,18.0,18.0,25.0,14.0,14.0,24.0,16.0,18.0,16.0,16.0,18.0,24.0,13.0,13.0,25.0,18.0,16.0,18.0,13.0,18.0,18.0,16.0,18.0,13.0,24.0,18.0,16.0
2020-07-17 07:30:00,18.0,18.0,24.0,15.0,15.0,24.0,15.0,18.0,15.0,16.0,18.0,24.0,12.0,12.0,24.0,18.0,16.0,18.0,12.0,18.0,18.0,14.0,18.0,12.0,24.0,18.0,15.0
2020-07-17 09:30:00,19.0,19.0,19.0,24.0,24.0,24.0,15.0,19.0,15.0,15.0,19.0,24.0,13.0,13.0,19.0,19.0,15.0,19.0,13.0,19.0,19.0,15.0,19.0,13.0,24.0,19.0,15.0
2020-07-17 11:30:00,25.0,25.0,24.0,24.0,24.0,24.0,15.0,25.0,15.0,15.0,25.0,24.0,13.0,13.0,24.0,25.0,15.0,25.0,13.0,25.0,25.0,15.0,25.0,13.0,24.0,25.0,15.0
2020-07-17 13:30:00,25.0,25.0,24.0,25.0,25.0,25.0,15.0,25.0,15.0,17.0,25.0,25.0,14.0,14.0,24.0,25.0,17.0,25.0,14.0,25.0,25.0,18.0,25.0,14.0,25.0,25.0,15.0
2020-07-17 15:30:00,25.0,25.0,25.0,19.0,19.0,25.0,19.0,25.0,19.0,25.0,25.0,25.0,18.0,18.0,25.0,25.0,25.0,25.0,18.0,25.0,25.0,25.0,25.0,18.0,25.0,25.0,19.0
2020-07-17 17:30:00,26.0,26.0,25.0,24.0,24.0,26.0,24.0,26.0,24.0,24.0,26.0,26.0,18.0,18.0,25.0,26.0,24.0,26.0,18.0,26.0,26.0,24.0,26.0,18.0,26.0,26.0,24.0
2020-07-17 19:30:00,25.0,25.0,25.0,24.0,24.0,24.0,19.0,25.0,19.0,24.0,25.0,24.0,15.0,15.0,25.0,25.0,24.0,25.0,15.0,25.0,25.0,24.0,25.0,15.0,24.0,25.0,19.0
2020-07-17 21:30:00,24.0,24.0,24.0,18.0,18.0,24.0,16.0,24.0,16.0,17.0,24.0,24.0,12.0,12.0,24.0,24.0,17.0,24.0,12.0,24.0,24.0,15.0,24.0,12.0,24.0,24.0,16.0
2020-07-17 23:30:00,24.0,24.0,19.0,18.0,18.0,24.0,13.0,24.0,13.0,13.0,24.0,24.0,12.0,12.0,19.0,24.0,13.0,24.0,12.0,24.0,24.0,14.0,24.0,12.0,24.0,24.0,13.0
2020-07-18 01:30:00,19.0,19.0,19.0,17.0,17.0,23.0,13.0,19.0,13.0,13.0,19.0,23.0,12.0,12.0,19.0,19.0,13.0,19.0,12.0,19.0,19.0,15.0,19.0,12.0,23.0,19.0,13.0
2020-07-18 03:30:00,18.0,18.0,18.0,17.0,17.0,24.0,12.0,18.0,12.0,13.0,18.0,24.0,10.0,10.0,18.0,18.0,13.0,18.0,10.0,18.0,18.0,15.0,18.0,10.0,24.0,18.0,12.0
2020-07-18 05:30:00,16.0,16.0,18.0,17.0,17.0,19.0,12.0,16.0,12.0,13.0,16.0,19.0,11.0,11.0,18.0,16.0,13.0,16.0,11.0,16.0,16.0,13.0,16.0,11.0,19.0,16.0,12.0
2020-07-18 07:30:00,16.0,16.0,18.0,18.0,18.0,19.0,14.0,16.0,14.0,13.0,16.0,19.0,12.0,12.0,18.0,16.0,13.0,16.0,12.0,16.0,16.0,14.0,16.0,12.0,19.0,16.0,14.0
2020-07-18 09:30:00,24.0,24.0,24.0,24.0,24.0,24.0,16.0,24.0,16.0,24.0,24.0,24.0,15.0,15.0,24.0,24.0,24.0,24.0,15.0,24.0,24.0,18.0,24.0,15.0,24.0,24.0,16.0
2020-07-18 11:30:00,24.0,24.0,24.0,24.0,24.0,24.0,19.0,24.0,19.0,24.0,24.0,24.0,16.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,19.0
2020-07-18 13:30:00,25.0,25.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,18.0,18.0,25.0,25.0,25.0,25.0,18.0,25.0,25.0,24.0,25.0,18.0,24.0,25.0,24.0
2020-07-18 15:30:00,25.0,25.0,25.0,26.0,26.0,24.0,24.0,25.0,24.0,24.0,25.0,24.0,13.0,13.0,25.0,25.0,24.0,25.0,13.0,25.0,25.0,15.0,25.0,13.0,24.0,25.0,24.0
2020-07-18 17:30:00,24.0,24.0,24.0,18.0,18.0,24.0,17.0,24.0,17.0,16.0,24.0,24.0,12.0,12.0,24.0,24.0,16.0,24.0,12.0,24.0,24.0,18.0,24.0,12.0,24.0,24.0,17.0
2020-07-18 19:30:00,24.0,24.0,24.0,19.0,19.0,24.0,19.0,24.0,19.0,19.0,24.0,24.0,13.0,13.0,24.0,24.0,19.0,24.0,13.0,24.0,24.0,24.0,24.0,13.0,24.0,24.0,19.0
2020-07-18 21:30:00,24.0,24.0,24.0,17.0,17.0,24.0,15.0,24.0,15.0,16.0,24.0,24.0,12.0,12.0,24.0,24.0,16.0,24.0,12.0,24.0,24.0,16.0,24.0,12.0,24.0,24.0,15.0
2020-07-18 23:30:00,18.0,18.0,24.0,17.0,17.0,24.0,13.0,18.0,13.0,14.0,18.0,24.0,12.0,12.0,24.0,18.0,14.0,18.0,12.0,18.0,18.0,16.0,18.0,12.0,24.0,18.0,13.0
2020-07-19 01:30:00,17.0,17.0,18.0,17.0,17.0,18.0,12.0,17.0,12.0,13.0,17.0,18.0,12.0,12.0,18.0,17.0,13.0,17.0,12.0,17.0,17.0,15.0,17.0,12.0,18.0,17.0,12.0
2020-07-19 03:30:00,17.0,17.0,18.0,16.0,16.0,19.0,12.0,17.0,12.0,12.0,17.0,19.0,12.0,12.0,18.0,17.0,12.0,17.0,12.0,17.0,17.0,13.0,17.0,12.0,19.0,17.0,12.0
2020-07-19 05:30:00,16.0,16.0,18.0,16.0,16.0,17.0,12.0,16.0,12.0,10.0,16.0,17.0,10.0,10.0,18.0,16.0,10.0,16.0,10.0,16.0,16.0,14.0,16.0,10.0,17.0,16.0,12.0
2020-07-19 07:30:00,17.0,17.0,19.0,18.0,18.0,25.0,14.0,17.0,14.0,12.0,17.0,25.0,11.0,11.0,19.0,17.0,12.0,17.0,11.0,17.0,17.0,16.0,17.0,11.0,25.0,17.0,14.0
2020-07-19 09:30:00,24.0,24.0,25.0,25.0,25.0,24.0,19.0,24.0,19.0,18.0,24.0,24.0,16.0,16.0,25.0,24.0,18.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,19.0
2020-07-19 11:30:00,25.0,25.0,26.0,24.0,24.0,25.0,24.0,25.0,24.0,25.0,25.0,25.0,19.0,19.0,26.0,25.0,25.0,25.0,19.0,25.0,25.0,25.0,25.0,19.0,25.0,25.0,24.0
2020-07-19 13:30:00,26.0,26.0,26.0,26.0,26.0,26.0,24.0,26.0,24.0,25.0,26.0,26.0,24.0,24.0,26.0,26.0,25.0,26.0,24.0,26.0,26.0,25.0,26.0,24.0,26.0,26.0,24.0
2020-07-19 15:30:00,27.0,27.0,27.0,26.0,26.0,33.0,25.0,27.0,25.0,26.0,27.0,33.0,24.0,24.0,27.0,27.0,26.0,27.0,24.0,27.0,27.0,25.0,27.0,24.0,33.0,27.0,25.0
2020-07-19 17:30:00,27.0,27.0,27.0,25.0,25.0,26.0,26.0,27.0,26.0,26.0,27.0,26.0,24.0,24.0,27.0,27.0,26.0,27.0,24.0,27.0,27.0,25.0,27.0,24.0,26.0,27.0,26.0
2020-07-19 19:30:00,26.0,26.0,27.0,25.0,25.0,26.0,25.0,26.0,25.0,25.0,26.0,26.0,24.0,24.0,27.0,26.0,25.0,26.0,24.0,26.0,26.0,26.0,26.0,24.0,26.0,26.0,25.0
2020-07-19 21:30:00,25.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,25.0,25.0,18.0,18.0,25.0,25.0,24.0,25.0,18.0,25.0,25.0,24.0,25.0,18.0,25.0,25.0,24.0
2020-07-19 23:30:00,25.0,25.0,25.0,18.0,18.0,25.0,17.0,25.0,17.0,18.0,25.0,25.0,14.0,14.0,25.0,25.0,18.0,25.0,14.0,25.0,25.0,24.0,25.0,14.0,25.0,25.0,17.0
2020-07-20 01:30:00,24.0,24.0,24.0,16.0,16.0,24.0,16.0,24.0,16.0,17.0,24.0,24.0,13.0,13.0,24.0,24.0,17.0,24.0,13.0,24.0,24.0,18.0,24.0,13.0,24.0,24.5,16.0
2020-07-20 03:30:00,25.0,25.0,25.0,14.0,14.0,25.0,15.0,25.0,15.0,16.0,25.0,25.0,14.0,14.0,25.0,25.0,16.0,25.0,14.0,25.0,25.0,17.0,25.0,14.0,25.0,25.0,15.0
2020-07-20 05:30:00,18.0,18.0,24.0,13.0,13.0,19.0,14.0,18.0,14.0,15.0,18.0,19.0,12.0,12.0,24.0,18.0,15.0,18.0,12.0,18.0,18.0,16.0,18.0,12.0,19.0,18.0,14.0
2020-07-20 07:30:00,19.0,19.0,25.0,14.0,14.0,19.0,17.0,19.0,17.0,16.0,19.0,19.0,13.0,13.0,25.0,19.0,16.0,19.0,13.0,19.0,19.0,19.0,19.0,13.0,19.0,19.0,17.0
2020-07-20 09:30:00,26.0,26.0,25.0,24.0,24.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,19.0,19.0,25.0,26.0,25.0,26.0,19.0,26.0,26.0,25.0,26.0,19.0,25.0,26.0,25.0
2020-07-20 11:30:00,27.0,27.0,26.0,28.0,28.0,27.0,26.0,27.0,26.0,26.0,27.0,27.0,25.0,25.0,26.0,27.0,26.0,27.0,25.0,27.0,27.0,26.0,27.0,25.0,27.0,27.0,26.0
2020-07-20 13:30:00,29.0,29.0,28.0,29.0,29.0,27.0,27.0,29.0,27.0,27.0,29.0,27.0,25.0,25.0,28.0,29.0,27.0,29.0,25.0,29.0,29.0,27.0,29.0,25.0,27.0,29.0,27.0
2020-07-20 15:30:00,28.0,28.0,31.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,25.0,25.0,31.0,28.0,28.0,28.0,25.0,28.0,28.0,29.0,28.0,25.0,28.0,28.0,28.0
2020-07-20 17:30:00,26.0,26.0,30.0,29.0,29.0,33.0,28.0,26.0,28.0,29.0,26.0,33.0,25.0,25.0,30.0,26.0,29.0,26.0,25.0,26.0,26.0,28.0,26.0,25.0,33.0,26.0,28.0
2020-07-20 19:30:00,27.0,27.0,29.0,28.0,28.0,27.0,28.0,27.0,28.0,30.0,27.0,27.0,25.0,25.0,29.0,27.0,30.0,27.0,25.0,27.0,27.0,29.0,27.0,25.0,27.0,27.0,28.0
2020-07-20 21:30:00,25.0,25.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,24.0,24.0,27.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,24.0,26.0,25.0,25.0
2020-07-20 23:30:00,24.0,24.0,26.0,24.0,24.0,25.0,19.0,24.0,19.0,19.0,24.0,25.0,16.0,16.0,26.0,24.0,19.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,25.0,24.0,19.0
2020-07-21 01:30:00,25.0,25.0,25.0,19.0,19.0,24.0,17.0,25.0,17.0,18.0,25.0,24.0,14.0,14.0,25.0,25.0,18.0,25.0,14.0,25.0,25.0,19.0,25.0,14.0,24.0,25.0,17.0
2020-07-21 03:30:00,24.0,24.0,25.0,16.0,16.0,24.0,16.0,24.0,16.0,17.0,24.0,24.0,13.0,13.0,25.0,24.0,17.0,24.0,13.0,24.0,24.0,18.0,24.0,13.0,24.0,24.0,16.0
2020-07-21 05:30:00,19.0,19.0,25.0,15.0,15.0,19.0,16.0,19.0,16.0,15.0,19.0,19.0,12.0,12.0,25.0,19.0,15.0,19.0,12.0,19.0,19.0,17.0,19.0,12.0,19.0,19.0,16.0
2020-07-21 07:30:00,24.0,24.0,25.0,17.0,17.0,24.0,18.0,24.0,18.0,18.0,24.0,24.0,15.0,15.0,25.0,24.0,18.0,24.0,15.0,24.0,24.0,19.0,24.0,15.0,24.0,24.0,18.0
2020-07-21 09:30:00,27.0,27.0,26.0,25.0,25.0,25.0,25.0,27.0,25.0,25.0,27.0,25.0,24.0,24.0,26.0,27.0,25.0,27.0,24.0,27.0,27.0,25.0,27.0,24.0,25.0,27.0,25.0
2020-07-21 11:30:00,28.0,28.0,28.0,30.0,30.0,28.0,28.0,28.0,28.0,27.0,28.0,28.0,25.0,25.0,28.0,28.0,27.0,28.0,25.0,28.0,28.0,27.0,28.0,25.0,28.0,28.0,28.0
2020-07-21 13:30:00,30.0,30.0,31.0,32.0,32.0,34.0,30.0,30.0,30.0,31.0,30.0,34.0,27.0,27.0,31.0,30.0,31.0,30.0,27.0,30.0,30.0,31.0,30.0,27.0,34.0,30.0,30.0
2020-07-21 15:30:00,31.0,31.0,33.0,33.0,33.0,30.0,32.0,31.0,32.0,32.0,31.0,30.0,26.0,26.0,33.0,31.0,32.0,31.0,26.0,31.0,31.0,31.0,31.0,26.0,30.0,31.0,32.0
2020-07-21 17:30:00,32.0,32.0,34.0,33.0,33.0,36.0,32.0,32.0,32.0,33.0,32.0,36.0,26.0,26.0,34.0,32.0,33.0,32.0,26.0,32.0,32.0,31.0,32.0,26.0,36.0,32.0,32.0
2020-07-21 19:30:00,31.0,31.0,33.0,30.0,30.0,34.0,30.0,31.0,30.0,32.0,31.0,34.0,26.0,26.0,33.0,31.0,32.0,31.0,26.0,31.0,31.0,31.0,31.0,26.0,34.0,31.0,30.0
2020-07-21 21:30:00,27.0,27.0,30.0,27.0,27.0,29.0,26.0,27.0,26.0,27.0,27.0,29.0,24.0,24.0,30.0,27.0,27.0,27.0,24.0,27.0,27.0,27.0,27.0,24.0,29.0,27.0,26.0
2020-07-21 23:30:00,25.0,25.0,28.0,24.0,24.0,26.0,24.0,25.0,24.0,24.0,25.0,26.0,17.0,17.0,28.0,25.0,24.0,25.0,17.0,25.0,25.0,25.0,25.0,17.0,26.0,25.0,24.0
2020-07-22 01:30:00,26.0,26.0,26.0,20.0,20.0,25.0,19.0,26.0,19.0,19.0,26.0,25.0,16.0,16.0,26.0,26.0,19.0,26.0,16.0,26.0,26.0,25.0,26.0,16.0,25.0,25.0,25.0
2020-07-22 03:30:00,25.0,25.0,26.0,18.0,18.0,23.0,18.0,25.0,18.0,18.0,25.0,23.0,15.0,15.0,26.0,25.0,18.0,25.0,15.0,25.0,25.0,25.0,25.0,15.0,23.0,25.0,18.0
2020-07-22 05:30:00,25.0,25.0,25.0,15.0,15.0,24.0,18.0,25.0,18.0,18.0,25.0,24.0,15.0,15.0,25.0,25.0,18.0,25.0,15.0,25.0,25.0,25.0,25.0,15.0,24.0,25.0,18.0
2020-07-22 07:30:00,25.0,25.0,25.0,17.0,17.0,25.0,17.0,25.0,17.0,19.0,25.0,25.0,17.0,17.0,25.0,25.0,19.0,25.0,17.0,25.0,25.0,24.0,25.0,17.0,25.0,25.0,17.0
2020-07-22 09:30:00,29.0,29.0,28.0,25.0,25.0,27.0,26.0,29.0,26.0,26.0,29.0,27.0,24.0,24.0,28.0,29.0,26.0,29.0,24.0,29.0,29.0,25.0,29.0,24.0,27.0,29.0,26.0
2020-07-22 11:30:00,31.0,31.0,32.0,30.0,30.0,29.0,27.0,31.0,27.0,27.0,31.0,29.0,25.0,25.0,32.0,31.0,27.0,31.0,25.0,31.0,31.0,27.0,31.0,25.0,29.0,31.0,27.0
2020-07-22 13:30:00,32.0,32.0,32.0,32.0,32.0,31.0,29.0,32.0,29.0,29.0,32.0,31.0,26.0,26.0,32.0,32.0,29.0,32.0,26.0,32.0,32.0,29.0,32.0,26.0,31.0,32.0,29.0
2020-07-22 15:30:00,37.0,37.0,33.0,34.0,34.0,33.0,28.0,37.0,28.0,31.0,37.0,33.0,25.0,25.0,33.0,37.0,31.0,37.0,25.0,37.0,37.0,29.0,37.0,25.0,33.0,37.0,28.0
2020-07-22 17:30:00,30.0,30.0,34.0,33.0,33.0,30.0,28.0,30.0,28.0,30.0,30.0,30.0,18.0,18.0,34.0,30.0,30.0,30.0,18.0,30.0,30.0,29.0,30.0,18.0,30.0,30.0,28.0
2020-07-22 19:30:00,26.0,26.0,29.0,31.0,31.0,25.0,26.0,26.0,26.0,27.0,26.0,25.0,18.0,18.0,29.0,26.0,27.0,26.0,18.0,26.0,26.0,28.0,26.0,18.0,25.0,26.0,26.0
2020-07-22 21:30:00,26.0,26.0,29.0,28.0,28.0,23.0,24.0,26.0,24.0,24.0,26.0,23.0,18.0,18.0,29.0,26.0,24.0,26.0,18.0,26.0,26.0,25.0,26.0,18.0,23.0,26.0,24.0
2020-07-22 23:30:00,25.0,25.0,27.0,27.0,27.0,25.0,19.0,25.0,19.0,19.0,25.0,25.0,16.0,16.0,27.0,25.0,19.0,25.0,16.0,25.0,25.0,24.0,25.0,16.0,25.0,25.0,19.0
2020-07-23 01:30:00,26.0,26.0,27.0,22.0,22.0,25.0,18.0,26.0,18.0,18.0,26.0,25.0,16.0,16.0,27.0,26.0,18.0,26.0,16.0,26.0,26.0,19.0,26.0,16.0,25.0,26.0,18.0
