,bakar,bakarac,baska,brgud,bribir,crikvenica,delnice,drazice,fuzine,grobnik,hreljin,jadranovo,kastav,klana,klenovica,krasica,lipa,lovran,matulji,medveja,omisalj,opatija,rijeka,rubesi,selce,veprinac,vrata
2020-07-08 01:30:00,48.0,48.0,42.0,50.0,50.0,48.0,91.0,48.0,91.0,96.0,48.0,48.0,67.0,67.0,42.0,48.0,96.0,48.0,67.0,48.0,48.0,78.0,48.0,67.0,48.0,48.0,91.0
2020-07-08 03:30:00,42.0,42.0,46.0,57.0,57.0,43.0,94.0,42.0,94.0,97.0,42.0,43.0,71.0,71.0,46.0,42.0,97.0,42.0,71.0,42.0,42.0,80.0,42.0,71.0,43.0,42.0,94.0
2020-07-08 05:30:00,47.0,47.0,53.0,65.0,65.0,79.5,94.0,47.0,94.0,97.0,47.0,89.5,77.0,77.0,53.0,47.0,97.0,47.0,77.0,47.0,47.0,85.0,47.0,77.0,70.5,47.0,94.0
2020-07-08 07:30:00,45.0,45.0,52.0,58.0,58.0,70.5,83.0,45.0,83.0,88.0,45.0,80.0,68.0,68.0,52.0,45.0,88.0,45.0,68.0,45.0,45.0,77.0,45.0,68.0,64.0,45.0,83.0
2020-07-08 09:30:00,34.0,34.0,42.0,41.0,41.0,38.0,63.0,34.0,63.0,63.0,34.0,38.0,59.0,59.0,42.0,34.0,63.0,34.0,59.0,34.0,34.0,54.0,34.0,59.0,38.0,34.0,63.0
2020-07-08 11:30:00,35.0,35.0,33.0,26.0,26.0,31.0,46.0,35.0,46.0,44.0,35.0,31.0,51.0,51.0,33.0,35.0,44.0,35.0,51.0,35.0,35.0,46.0,35.0,51.0,31.0,35.0,46.0
2020-07-08 13:30:00,29.0,29.0,37.0,27.0,27.0,28.0,42.0,29.0,42.0,39.0,29.0,28.0,43.0,43.0,37.0,29.0,39.0,29.0,43.0,29.0,29.0,42.0,29.0,43.0,28.0,29.0,42.0
2020-07-08 15:30:00,28.0,28.0,35.0,21.0,21.0,38.0,40.0,28.0,40.0,36.0,28.0,38.0,46.0,46.0,35.0,28.0,36.0,28.0,46.0,28.0,28.0,41.0,28.0,46.0,38.0,28.0,40.0
2020-07-08 17:30:00,26.0,26.0,33.0,14.0,14.0,24.0,40.0,26.0,40.0,39.0,26.0,24.0,43.0,43.0,33.0,26.0,39.0,26.0,43.0,26.0,26.0,40.0,26.0,43.0,24.0,26.0,40.0
2020-07-08 19:30:00,44.0,44.0,29.0,24.0,24.0,31.5,39.0,44.0,39.0,39.0,44.0,40.0,45.0,45.0,29.0,44.0,39.0,44.0,45.0,44.0,44.0,41.0,44.0,45.0,41.5,44.0,39.0
2020-07-08 21:30:00,50.0,50.0,42.0,38.0,38.0,50.0,62.0,50.0,62.0,63.0,50.0,59.5,54.0,54.0,42.0,50.0,63.0,50.0,54.0,50.0,50.0,57.0,50.0,54.0,56.0,50.0,62.0
2020-07-08 23:30:00,41.0,41.0,47.0,46.0,46.0,49.0,82.0,41.0,82.0,93.0,41.0,49.0,71.0,71.0,47.0,41.0,93.0,41.0,71.0,41.0,41.0,77.0,41.0,71.0,49.0,41.0,82.0
2020-07-09 01:30:00,39.0,39.0,50.0,46.0,53.0,60.0,88.0,39.0,88.0,95.0,39.0,60.0,75.0,75.0,50.0,39.0,95.0,39.0,75.0,39.0,39.0,77.0,39.0,75.0,60.0,39.0,88.0
2020-07-09 03:30:00,27.0,27.0,44.0,70.0,70.0,63.0,90.0,27.0,90.0,97.0,27.0,63.0,70.0,70.0,44.0,27.0,97.0,27.0,70.0,27.0,27.0,78.0,27.0,70.0,63.0,27.0,90.0
2020-07-09 05:30:00,18.0,18.0,43.0,70.0,70.0,65.0,91.0,18.0,91.0,99.0,18.0,65.0,60.0,60.0,43.0,18.0,99.0,18.0,60.0,18.0,18.0,89.0,18.0,60.0,65.0,18.0,91.0
2020-07-09 07:30:00,37.0,37.0,63.0,63.0,63.0,58.0,79.0,37.0,79.0,93.0,37.0,58.0,60.0,60.0,63.0,37.0,93.0,37.0,60.0,37.0,37.0,76.0,37.0,60.0,58.0,37.0,79.0
2020-07-09 09:30:00,24.0,24.0,37.0,48.0,48.0,38.0,62.0,24.0,62.0,71.0,24.0,38.0,56.0,56.0,37.0,24.0,71.0,24.0,56.0,24.0,24.0,57.0,24.0,56.0,38.0,24.0,62.0
2020-07-09 11:30:00,50.0,50.0,56.0,24.0,24.0,50.0,48.0,50.0,48.0,57.0,50.0,50.0,51.0,51.0,56.0,50.0,57.0,50.0,51.0,50.0,50.0,44.0,50.0,51.0,50.0,50.0,48.0
2020-07-09 13:30:00,24.0,24.0,34.0,19.0,19.0,27.0,47.0,24.0,47.0,42.0,24.0,27.0,53.0,53.0,34.0,24.0,42.0,24.0,53.0,24.0,24.0,34.0,24.0,53.0,27.0,24.0,47.0
2020-07-09 15:30:00,22.0,22.0,34.0,24.0,24.0,33.0,42.0,22.0,42.0,36.0,22.0,39.5,51.0,51.0,34.0,22.0,36.0,22.0,51.0,22.0,22.0,37.0,22.0,51.0,32.0,22.0,42.0
2020-07-09 17:30:00,26.0,26.0,23.0,19.0,19.0,50.0,36.0,26.0,36.0,36.0,26.0,50.0,42.0,42.0,23.0,26.0,36.0,26.0,42.0,26.0,26.0,36.0,26.0,42.0,50.0,26.0,36.0
2020-07-09 19:30:00,24.0,24.0,21.0,19.0,19.0,40.0,41.0,24.0,41.0,41.0,24.0,40.0,33.0,33.0,21.0,24.0,41.0,24.0,33.0,24.0,24.0,37.0,24.0,33.0,40.0,24.0,41.0
2020-07-09 21:30:00,40.0,40.0,34.0,30.0,30.0,43.0,68.0,40.0,68.0,68.0,40.0,43.0,47.0,47.0,34.0,40.0,68.0,40.0,47.0,40.0,40.0,63.0,40.0,47.0,43.0,40.0,68.0
2020-07-09 23:30:00,30.0,30.0,28.0,48.0,48.0,45.0,83.0,30.0,83.0,89.0,30.0,45.0,47.0,47.0,28.0,30.0,89.0,30.0,47.0,30.0,30.0,68.0,30.0,47.0,45.0,30.0,83.0
2020-07-10 01:30:00,34.0,34.0,43.0,39.0,44.0,49.0,89.0,34.0,89.0,95.0,34.0,49.0,47.0,47.0,43.0,34.0,95.0,34.0,47.0,34.0,34.0,70.0,34.0,47.0,49.0,34.0,89.0
2020-07-10 03:30:00,36.0,36.0,51.0,64.0,64.0,54.0,89.0,36.0,89.0,97.0,36.0,54.0,51.0,51.0,51.0,36.0,97.0,36.0,51.0,36.0,36.0,74.0,36.0,51.0,54.0,36.0,89.0
2020-07-10 05:30:00,44.0,44.0,57.0,72.0,72.0,59.0,84.0,44.0,84.0,97.0,44.0,59.0,49.0,49.0,57.0,44.0,97.0,44.0,49.0,44.0,44.0,82.0,44.0,49.0,59.0,44.0,84.0
2020-07-10 07:30:00,52.0,52.0,56.0,64.0,64.0,55.0,70.0,52.0,70.0,94.0,52.0,55.0,46.0,46.0,56.0,52.0,94.0,52.0,46.0,52.0,52.0,74.0,52.0,46.0,55.0,52.0,70.0
2020-07-10 09:30:00,34.0,34.0,58.0,58.0,58.0,53.0,62.0,34.0,62.0,68.0,34.0,53.0,47.0,47.0,58.0,34.0,68.0,34.0,47.0,34.0,34.0,65.0,34.0,47.0,53.0,34.0,62.0
2020-07-10 11:30:00,34.0,34.0,35.0,24.0,24.0,30.0,48.0,34.0,48.0,55.0,34.0,30.0,46.0,46.0,35.0,34.0,55.0,34.0,46.0,34.0,34.0,60.0,34.0,46.0,30.0,34.0,48.0
2020-07-10 13:30:00,30.0,30.0,34.0,20.0,20.0,35.0,45.0,30.0,45.0,44.0,30.0,35.0,46.0,46.0,34.0,30.0,44.0,30.0,46.0,30.0,30.0,47.0,30.0,46.0,35.0,30.0,45.0
2020-07-10 15:30:00,31.0,31.0,31.0,19.0,19.0,29.5,40.0,31.0,40.0,35.0,31.0,40.0,37.0,37.0,31.0,31.0,35.0,31.0,37.0,31.0,31.0,40.0,31.0,37.0,35.5,31.0,40.0
2020-07-10 17:30:00,32.0,32.0,29.0,14.0,14.0,51.0,41.0,32.0,41.0,33.0,32.0,51.0,38.0,38.0,29.0,32.0,33.0,32.0,38.0,32.0,32.0,37.0,32.0,38.0,51.0,32.0,41.0
2020-07-10 19:30:00,36.0,36.0,35.0,18.0,18.0,43.0,43.0,36.0,43.0,64.0,36.0,43.0,49.0,49.0,35.0,36.0,64.0,36.0,49.0,36.0,36.0,37.0,36.0,49.0,43.0,36.0,43.0
2020-07-10 21:30:00,58.0,58.0,44.0,38.0,38.0,58.0,61.0,58.0,61.0,80.0,58.0,58.0,50.0,50.0,44.0,58.0,80.0,58.0,50.0,58.0,58.0,58.0,58.0,50.0,58.0,58.0,61.0
2020-07-10 23:30:00,54.0,54.0,50.0,52.0,52.0,59.0,66.0,54.0,66.0,91.0,54.0,59.0,61.0,61.0,50.0,54.0,91.0,54.0,61.0,54.0,54.0,73.0,54.0,61.0,59.0,54.0,66.0
2020-07-11 01:30:00,56.0,56.0,56.0,61.0,61.0,67.0,75.0,56.0,75.0,96.0,56.0,67.0,72.0,72.0,56.0,56.0,96.0,56.0,72.0,56.0,56.0,81.0,56.0,72.0,67.0,56.0,75.0
2020-07-11 03:30:00,59.0,59.0,64.0,68.0,68.0,68.0,76.0,59.0,76.0,97.0,59.0,68.0,73.0,73.0,64.0,59.0,97.0,59.0,73.0,59.0,59.0,83.0,59.0,73.0,68.0,59.0,76.0
2020-07-11 05:30:00,63.0,63.0,62.0,75.0,75.0,71.0,81.0,63.0,81.0,96.0,63.0,71.0,68.0,68.0,62.0,63.0,96.0,63.0,68.0,63.0,63.0,88.0,63.0,68.0,71.0,63.0,81.0
2020-07-11 07:30:00,69.0,69.0,74.0,64.0,64.0,62.0,75.0,69.0,75.0,97.0,69.0,62.0,71.0,71.0,74.0,69.0,97.0,69.0,71.0,69.0,69.0,78.0,69.0,71.0,62.0,69.0,75.0
2020-07-11 09:30:00,44.0,44.0,68.0,54.0,54.0,55.5,57.0,44.0,57.0,63.0,44.0,56.0,72.0,72.0,68.0,44.0,63.0,44.0,72.0,44.0,44.0,55.0,44.0,72.0,50.5,44.0,57.0
2020-07-11 11:30:00,41.0,41.0,42.0,28.0,28.0,48.0,50.0,41.0,50.0,56.0,41.0,48.0,63.0,63.0,42.0,41.0,56.0,41.0,63.0,41.0,41.0,55.0,41.0,63.0,48.0,41.0,50.0
2020-07-11 13:30:00,38.0,38.0,40.0,26.0,26.0,40.0,47.0,38.0,47.0,49.0,38.0,40.0,60.0,60.0,40.0,38.0,49.0,38.0,60.0,38.0,38.0,51.0,38.0,60.0,40.0,38.0,47.0
2020-07-11 15:30:00,38.0,38.0,47.0,27.0,27.0,52.0,47.0,38.0,47.0,45.0,38.0,52.0,48.0,48.0,47.0,38.0,45.0,38.0,48.0,38.0,38.0,53.0,38.0,48.0,52.0,38.0,47.0
2020-07-11 17:30:00,37.0,37.0,30.0,21.0,21.0,60.0,47.0,37.0,47.0,51.0,37.0,60.0,47.0,47.0,30.0,37.0,51.0,37.0,47.0,37.0,37.0,55.0,37.0,47.0,60.0,37.0,47.0
2020-07-11 19:30:00,43.0,43.0,34.0,23.0,23.0,54.0,64.0,43.0,64.0,83.0,43.0,54.0,74.0,74.0,34.0,43.0,83.0,43.0,74.0,43.0,43.0,84.0,43.0,74.0,54.0,43.0,64.0
2020-07-11 21:30:00,65.0,65.0,60.0,34.0,34.0,48.0,89.0,65.0,89.0,94.0,65.0,48.0,80.0,80.0,60.0,65.0,94.0,65.0,80.0,65.0,65.0,91.0,65.0,80.0,48.0,65.0,89.0
2020-07-11 23:30:00,88.0,88.0,75.0,60.0,60.0,63.0,94.0,88.0,94.0,96.0,88.0,63.0,87.0,87.0,75.0,88.0,96.0,88.0,87.0,88.0,88.0,93.0,88.0,87.0,63.0,88.0,94.0
2020-07-12 01:30:00,82.0,82.0,70.0,71.0,60.0,49.0,93.0,82.0,93.0,96.0,82.0,49.0,86.0,86.0,70.0,82.0,96.0,82.0,86.0,82.0,82.0,93.0,82.0,86.0,71.0,82.0,60.0
2020-07-12 03:30:00,58.0,58.0,62.0,58.0,58.0,49.0,94.0,58.0,94.0,95.0,58.0,49.0,86.0,86.0,62.0,58.0,95.0,58.0,86.0,58.0,58.0,92.0,58.0,86.0,49.0,58.0,94.0
2020-07-12 05:30:00,70.0,70.0,66.0,59.0,59.0,47.0,92.0,70.0,92.0,97.0,70.0,47.0,85.0,85.0,66.0,70.0,97.0,70.0,85.0,70.0,70.0,94.0,70.0,85.0,47.0,70.0,92.0
2020-07-12 07:30:00,65.0,65.0,64.0,52.0,52.0,70.0,88.0,65.0,88.0,94.0,65.0,86.5,86.0,86.0,64.0,65.0,94.0,65.0,86.0,65.0,65.0,85.0,65.0,86.0,76.5,65.0,88.0
2020-07-12 09:30:00,47.0,47.0,58.0,49.0,49.0,35.0,82.0,47.0,82.0,77.0,47.0,35.0,77.0,77.0,58.0,47.0,77.0,47.0,77.0,47.0,47.0,68.0,47.0,77.0,35.0,47.0,82.0
2020-07-12 11:30:00,42.0,42.0,50.0,45.0,45.0,28.0,55.0,42.0,55.0,53.0,42.0,28.0,64.0,64.0,50.0,42.0,53.0,42.0,64.0,42.0,42.0,47.0,42.0,64.0,28.0,42.0,55.0
2020-07-12 13:30:00,37.0,37.0,44.0,39.0,39.0,26.0,49.0,37.0,49.0,45.0,37.0,26.0,52.0,52.0,44.0,37.0,45.0,37.0,52.0,37.0,37.0,43.0,37.0,52.0,26.0,37.0,49.0
2020-07-12 15:30:00,38.0,38.0,38.0,34.0,34.0,26.0,47.0,38.0,47.0,42.0,38.0,26.0,53.0,53.0,38.0,38.0,42.0,38.0,53.0,38.0,38.0,40.0,38.0,53.0,26.0,38.0,47.0
2020-07-12 17:30:00,31.0,31.0,32.0,33.0,33.0,26.0,41.0,31.0,41.0,37.0,31.0,26.0,49.0,49.0,32.0,31.0,37.0,31.0,49.0,31.0,31.0,39.0,31.0,49.0,26.0,31.0,41.0
2020-07-12 19:30:00,33.0,33.0,34.0,36.0,36.0,27.0,40.0,33.0,40.0,40.0,33.0,27.0,47.0,47.0,34.0,33.0,40.0,33.0,47.0,33.0,33.0,40.0,33.0,47.0,27.0,33.0,40.0
2020-07-12 21:30:00,42.0,42.0,41.0,45.0,45.0,31.0,61.0,42.0,61.0,61.0,42.0,31.0,61.0,61.0,41.0,42.0,61.0,42.0,61.0,42.0,42.0,67.0,42.0,61.0,31.0,42.0,61.0
2020-07-12 23:30:00,38.0,38.0,39.0,39.0,39.0,36.0,80.0,38.0,80.0,92.0,38.0,36.0,57.0,57.0,39.0,38.0,92.0,38.0,57.0,38.0,38.0,75.0,38.0,57.0,36.0,38.0,80.0
2020-07-13 01:30:00,46.0,46.0,38.0,40.666666666666664,35.333333333333336,30.0,85.0,46.0,85.0,97.0,46.0,30.0,60.0,60.0,38.0,46.0,97.0,46.0,60.0,46.0,46.0,80.0,46.0,60.0,30.0,38.0,85.0
2020-07-13 03:30:00,46.0,46.0,39.0,36.0,36.0,31.0,89.0,46.0,89.0,97.0,46.0,31.0,62.0,62.0,39.0,46.0,97.0,46.0,62.0,46.0,46.0,73.0,46.0,62.0,31.0,46.0,89.0
2020-07-13 05:30:00,49.0,49.0,47.0,38.0,38.0,37.0,91.0,49.0,91.0,99.0,49.0,37.0,62.0,62.0,47.0,49.0,99.0,49.0,62.0,49.0,49.0,70.0,49.0,62.0,37.0,49.0,91.0
2020-07-13 07:30:00,62.0,62.0,50.0,35.0,35.0,37.0,82.0,62.0,82.0,96.0,62.0,37.0,62.0,62.0,50.0,62.0,96.0,62.0,62.0,62.0,62.0,72.0,62.0,62.0,37.0,62.0,82.0
2020-07-13 09:30:00,34.0,34.0,47.0,37.0,37.0,26.0,51.0,34.0,51.0,61.0,34.0,26.0,55.0,55.0,47.0,34.0,61.0,34.0,55.0,34.0,34.0,48.0,34.0,55.0,26.0,34.0,51.0
2020-07-13 11:30:00,37.0,37.0,37.0,31.0,31.0,24.0,52.0,37.0,52.0,51.0,37.0,24.0,55.0,55.0,37.0,37.0,51.0,37.0,55.0,37.0,37.0,43.0,37.0,55.0,24.0,37.0,52.0
2020-07-13 13:30:00,34.0,34.0,35.0,31.0,31.0,22.0,48.0,34.0,48.0,44.0,34.0,22.0,55.0,55.0,35.0,34.0,44.0,34.0,55.0,34.0,34.0,42.0,34.0,55.0,22.0,34.0,48.0
2020-07-13 15:30:00,34.0,34.0,33.0,27.0,27.0,25.0,43.0,34.0,43.0,39.0,34.0,25.0,56.0,56.0,33.0,34.0,39.0,34.0,56.0,34.0,34.0,37.0,34.0,56.0,25.0,34.0,43.0
2020-07-13 17:30:00,28.0,28.0,32.0,25.0,25.0,26.0,44.0,28.0,44.0,37.0,28.0,26.0,51.0,51.0,32.0,28.0,37.0,28.0,51.0,28.0,28.0,38.0,28.0,51.0,26.0,28.0,44.0
2020-07-13 19:30:00,30.0,30.0,34.0,28.0,28.0,29.0,47.0,30.0,47.0,38.0,30.0,29.0,48.0,48.0,34.0,30.0,38.0,30.0,48.0,30.0,30.0,35.0,30.0,48.0,29.0,30.0,47.0
2020-07-13 21:30:00,42.0,42.0,44.0,38.0,38.0,34.0,60.0,42.0,60.0,55.0,42.0,34.0,60.0,60.0,44.0,42.0,55.0,42.0,60.0,42.0,42.0,54.0,42.0,60.0,34.0,42.0,60.0
2020-07-13 23:30:00,39.0,39.0,42.0,35.0,35.0,33.0,78.0,39.0,78.0,83.0,39.0,33.0,58.0,58.0,42.0,39.0,83.0,39.0,58.0,39.0,39.0,59.0,39.0,58.0,33.0,39.0,78.0
2020-07-14 01:30:00,46.0,46.0,44.0,43.0,40.0,37.0,77.0,46.0,77.0,90.0,46.0,37.0,59.0,59.0,44.0,46.0,90.0,46.0,59.0,46.0,46.0,66.0,46.0,59.0,37.0,46.0,77.0
2020-07-14 03:30:00,53.0,53.0,45.0,38.0,38.0,41.0,86.0,53.0,86.0,95.0,53.0,41.0,60.0,60.0,45.0,53.0,95.0,53.0,60.0,53.0,53.0,76.0,53.0,60.0,41.0,53.0,86.0
2020-07-14 05:30:00,60.0,60.0,53.0,42.0,42.0,49.0,90.0,60.0,90.0,97.0,60.0,49.0,62.0,62.0,53.0,60.0,97.0,60.0,62.0,60.0,60.0,84.0,60.0,62.0,49.0,60.0,90.0
2020-07-14 07:30:00,60.0,60.0,55.0,43.0,43.0,46.0,80.0,60.0,80.0,93.0,60.0,46.0,61.0,61.0,55.0,60.0,93.0,60.0,61.0,60.0,60.0,80.0,60.0,61.0,46.0,60.0,80.0
2020-07-14 09:30:00,40.0,40.0,43.0,33.0,33.0,37.0,60.0,40.0,60.0,64.0,40.0,37.0,60.0,60.0,43.0,40.0,64.0,40.0,60.0,40.0,40.0,57.0,40.0,60.0,37.0,40.0,60.0
2020-07-14 11:30:00,34.0,34.0,34.0,26.0,26.0,38.0,50.0,34.0,50.0,44.0,34.0,47.5,58.0,58.0,34.0,34.0,44.0,34.0,58.0,34.0,34.0,45.0,34.0,58.0,42.0,34.0,50.0
2020-07-14 13:30:00,30.0,30.0,31.0,24.0,24.0,36.5,49.0,30.0,49.0,38.0,30.0,45.5,49.0,49.0,31.0,30.0,38.0,30.0,49.0,30.0,30.0,42.0,30.0,49.0,39.5,30.0,49.0
2020-07-14 15:30:00,31.0,31.0,33.0,21.0,21.0,27.0,42.0,31.0,42.0,36.0,31.0,27.0,51.0,51.0,33.0,31.0,36.0,31.0,51.0,31.0,31.0,43.0,31.0,51.0,27.0,31.0,42.0
2020-07-14 17:30:00,31.0,31.0,27.0,21.0,21.0,27.0,37.0,31.0,37.0,39.0,31.0,27.0,49.0,49.0,27.0,31.0,39.0,31.0,49.0,31.0,31.0,43.0,31.0,49.0,27.0,31.0,37.0
2020-07-14 19:30:00,31.0,31.0,29.0,26.0,26.0,28.0,45.0,31.0,45.0,47.0,31.0,28.0,47.0,47.0,29.0,31.0,47.0,31.0,47.0,31.0,31.0,41.0,31.0,47.0,28.0,31.0,45.0
2020-07-14 21:30:00,41.0,41.0,45.0,40.0,40.0,35.0,64.0,41.0,64.0,59.0,41.0,35.0,66.0,66.0,45.0,41.0,59.0,41.0,66.0,41.0,41.0,66.0,41.0,66.0,35.0,41.0,64.0
2020-07-14 23:30:00,46.0,46.0,44.0,48.0,48.0,36.0,84.0,46.0,84.0,94.0,46.0,36.0,65.0,65.0,44.0,46.0,94.0,46.0,65.0,46.0,46.0,74.0,46.0,65.0,36.0,46.0,84.0
2020-07-15 01:30:00,46.0,46.0,44.0,43.0,40.0,37.0,88.0,46.0,88.0,96.0,46.0,37.0,77.0,77.0,44.0,46.0,96.0,46.0,77.0,46.0,46.0,71.0,46.0,77.0,37.0,46.0,88.0
2020-07-15 03:30:00,47.0,47.0,43.0,59.0,59.0,56.0,89.0,47.0,89.0,97.0,47.0,56.0,82.0,82.0,43.0,47.0,97.0,47.0,82.0,47.0,47.0,75.0,47.0,82.0,56.0,47.0,89.0
2020-07-15 05:30:00,63.0,63.0,46.0,66.0,66.0,79.0,92.0,63.0,92.0,95.0,63.0,89.0,82.0,82.0,46.0,63.0,95.0,63.0,82.0,63.0,63.0,86.0,63.0,82.0,77.5,63.0,92.0
2020-07-15 07:30:00,58.0,58.0,46.0,60.0,60.0,47.0,82.0,58.0,82.0,93.0,58.0,47.0,74.0,74.0,46.0,58.0,93.0,58.0,74.0,58.0,58.0,72.0,58.0,74.0,47.0,58.0,82.0
2020-07-15 09:30:00,43.0,43.0,40.0,47.0,47.0,51.0,64.0,43.0,64.0,61.0,43.0,51.0,66.0,66.0,40.0,43.0,61.0,43.0,66.0,43.0,43.0,57.0,43.0,66.0,51.0,43.0,64.0
2020-07-15 11:30:00,31.0,31.0,39.0,35.0,35.0,40.0,49.0,31.0,49.0,47.0,31.0,40.0,48.0,48.0,39.0,31.0,47.0,31.0,48.0,31.0,31.0,41.0,31.0,48.0,40.0,31.0,49.0
2020-07-15 13:30:00,34.0,34.0,40.0,38.0,38.0,54.0,43.0,34.0,43.0,38.0,34.0,54.0,50.0,50.0,40.0,34.0,38.0,34.0,50.0,34.0,34.0,40.0,34.0,50.0,54.0,34.0,43.0
2020-07-15 15:30:00,35.0,35.0,35.0,39.0,39.0,48.0,43.0,35.0,43.0,38.0,35.0,48.0,50.0,50.0,35.0,35.0,38.0,35.0,50.0,35.0,35.0,39.0,35.0,50.0,48.0,35.0,43.0
2020-07-15 17:30:00,37.0,37.0,30.0,36.0,36.0,49.0,34.0,37.0,34.0,36.0,37.0,49.0,48.0,48.0,30.0,37.0,36.0,37.0,48.0,37.0,37.0,37.0,37.0,48.0,49.0,37.0,34.0
2020-07-15 19:30:00,43.0,43.0,39.0,35.0,35.0,48.0,38.0,43.0,38.0,41.0,43.0,48.0,50.0,50.0,39.0,43.0,41.0,43.0,50.0,43.0,43.0,36.0,43.0,50.0,48.0,43.0,38.0
2020-07-15 21:30:00,66.0,66.0,51.0,52.0,52.0,52.0,44.0,66.0,44.0,63.0,66.0,52.0,57.0,57.0,51.0,66.0,63.0,66.0,57.0,66.0,66.0,61.0,66.0,57.0,52.0,66.0,44.0
2020-07-15 23:30:00,71.0,71.0,58.0,61.0,61.0,54.0,53.0,71.0,53.0,78.0,71.0,54.0,64.0,64.0,58.0,71.0,78.0,71.0,64.0,71.0,71.0,64.0,71.0,64.0,54.0,71.0,53.0
2020-07-16 01:30:00,59.0,59.0,56.0,59.0,59.0,59.0,63.0,59.0,63.0,88.0,59.0,59.0,74.0,74.0,56.0,59.0,88.0,59.0,74.0,59.0,59.0,73.0,59.0,74.0,59.0,59.0,63.0
2020-07-16 03:30:00,60.0,60.0,53.0,77.0,77.0,60.0,73.0,60.0,73.0,89.0,60.0,60.0,73.0,73.0,53.0,60.0,89.0,60.0,73.0,60.0,60.0,85.0,60.0,73.0,60.0,60.0,73.0
2020-07-16 05:30:00,61.0,61.0,56.0,84.0,84.0,64.0,79.0,61.0,79.0,99.0,61.0,64.0,70.0,70.0,56.0,61.0,99.0,61.0,70.0,61.0,61.0,91.0,61.0,70.0,64.0,61.0,79.0
2020-07-16 07:30:00,71.0,71.0,60.0,72.0,72.0,62.0,84.0,71.0,84.0,97.0,71.0,62.0,67.0,67.0,60.0,71.0,97.0,71.0,67.0,71.0,71.0,85.0,71.0,67.0,62.0,71.0,84.0
2020-07-16 09:30:00,56.0,56.0,64.0,63.0,63.0,57.0,82.0,56.0,82.0,90.0,56.0,57.0,64.0,64.0,64.0,56.0,90.0,56.0,64.0,56.0,56.0,79.0,56.0,64.0,57.0,56.0,82.0
2020-07-16 11:30:00,50.0,50.0,59.0,37.0,37.0,52.0,65.0,50.0,65.0,71.0,50.0,52.0,63.0,63.0,59.0,50.0,71.0,50.0,63.0,50.0,50.0,66.0,50.0,63.0,52.0,50.0,65.0
2020-07-16 13:30:00,44.0,44.0,45.0,32.0,32.0,40.0,48.0,44.0,48.0,50.0,44.0,51.5,61.0,61.0,45.0,44.0,50.0,44.0,61.0,44.0,44.0,55.0,44.0,61.0,46.0,44.0,48.0
2020-07-16 15:30:00,61.0,61.0,40.0,33.0,33.0,58.0,47.0,61.0,47.0,43.0,61.0,58.0,85.0,85.0,40.0,61.0,43.0,61.0,85.0,61.0,61.0,51.0,61.0,85.0,58.0,61.0,47.0
2020-07-16 17:30:00,71.0,71.0,36.0,29.0,29.0,58.0,69.0,71.0,69.0,48.0,71.0,58.0,76.0,76.0,36.0,71.0,48.0,71.0,76.0,71.0,71.0,51.0,71.0,76.0,58.0,71.0,69.0
2020-07-16 19:30:00,57.0,57.0,51.0,40.0,40.0,60.0,72.0,57.0,72.0,63.0,57.0,60.0,88.0,88.0,51.0,57.0,63.0,57.0,88.0,57.0,57.0,64.0,57.0,88.0,60.0,57.0,72.0
2020-07-16 21:30:00,63.0,63.0,50.0,61.0,61.0,45.0,82.0,63.0,82.0,83.0,63.0,45.0,97.0,97.0,50.0,63.0,83.0,63.0,97.0,63.0,63.0,70.0,63.0,97.0,45.0,63.0,82.0
2020-07-16 23:30:00,60.0,60.0,51.0,62.0,62.0,68.0,87.0,60.0,87.0,88.0,60.0,68.0,91.0,91.0,51.0,60.0,88.0,60.0,91.0,60.0,60.0,74.0,60.0,91.0,68.0,60.0,87.0
2020-07-17 01:30:00,56.0,56.0,53.0,58.333333333333336,60.666666666666664,63.0,89.0,56.0,89.0,94.0,56.0,63.0,92.0,92.0,53.0,56.0,94.0,56.0,92.0,56.0,56.0,75.0,56.0,92.0,63.0,56.0,89.0
2020-07-17 03:30:00,54.0,54.0,55.0,84.0,84.0,74.0,92.0,54.0,92.0,94.0,54.0,74.0,91.0,91.0,55.0,54.0,94.0,54.0,91.0,54.0,54.0,85.0,54.0,91.0,74.0,54.0,92.0
2020-07-17 05:30:00,88.0,88.0,61.0,86.0,86.0,78.0,91.0,88.0,91.0,94.0,88.0,78.0,92.0,92.0,61.0,88.0,94.0,88.0,92.0,88.0,88.0,95.0,88.0,92.0,78.0,88.0,91.0
2020-07-17 07:30:00,89.0,89.0,73.0,86.0,86.0,81.0,93.0,89.0,93.0,97.0,89.0,81.0,90.0,90.0,73.0,89.0,97.0,89.0,90.0,89.0,89.0,93.0,89.0,90.0,81.0,89.0,93.0
2020-07-17 09:30:00,88.0,88.0,71.0,71.0,71.0,65.0,96.0,88.0,96.0,94.0,88.0,65.0,97.0,97.0,71.0,88.0,94.0,88.0,97.0,88.0,88.0,91.0,88.0,97.0,65.0,88.0,96.0
2020-07-17 11:30:00,58.0,58.0,66.0,65.0,65.0,51.0,94.0,58.0,94.0,93.0,58.0,51.0,94.0,94.0,66.0,58.0,93.0,58.0,94.0,58.0,58.0,86.0,58.0,94.0,51.0,58.0,94.0
